source,destination,avg_distance,weekday,hour,icon,predict
Financial District,North End,1.178792742,Saturday,18,clear-day,1
Financial District,North End,1.178792742,Saturday,18,rain,1
Financial District,North End,1.178792742,Saturday,18,cloudy,1
Financial District,North End,1.178792742,Saturday,19,fog,1
Financial District,North End,1.178792742,Saturday,19,partly-cloudy-day,1
Financial District,North End,1.178792742,Saturday,19,clear-day,1
Financial District,North End,1.178792742,Saturday,19,rain,1
Financial District,North End,1.178792742,Saturday,19,cloudy,1
Financial District,North End,1.178792742,Saturday,20,fog,1
Financial District,North End,1.178792742,Saturday,20,partly-cloudy-day,1
Financial District,North End,1.178792742,Saturday,20,clear-day,1
Financial District,North End,1.178792742,Saturday,20,rain,1
Financial District,North End,1.178792742,Saturday,20,cloudy,1
Financial District,North End,1.178792742,Saturday,21,fog,1
Financial District,North End,1.178792742,Saturday,21,partly-cloudy-day,1
Financial District,North End,1.178792742,Saturday,21,clear-day,1
Financial District,North End,1.178792742,Saturday,21,rain,1
Financial District,North End,1.178792742,Saturday,21,cloudy,1
Financial District,North End,1.178792742,Saturday,22,fog,1
Financial District,North End,1.178792742,Saturday,22,partly-cloudy-day,1
Financial District,North End,1.178792742,Saturday,22,clear-day,1
Financial District,North End,1.178792742,Saturday,22,rain,1
Financial District,North End,1.178792742,Saturday,22,cloudy,1
Financial District,North End,1.178792742,Saturday,23,fog,1
Financial District,North End,1.178792742,Saturday,23,partly-cloudy-day,1
Financial District,North End,1.178792742,Saturday,23,clear-day,1
Financial District,North End,1.178792742,Saturday,23,rain,1
Financial District,North End,1.178792742,Saturday,23,cloudy,1
Financial District,North End,1.178792742,Sunday,0,fog,1
Financial District,North End,1.178792742,Sunday,0,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,0,clear-day,1
Financial District,North End,1.178792742,Sunday,0,rain,1
Financial District,North End,1.178792742,Sunday,0,cloudy,1
Financial District,North End,1.178792742,Sunday,1,fog,1
Financial District,North End,1.178792742,Sunday,1,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,1,clear-day,1
Financial District,North End,1.178792742,Sunday,1,rain,1
Financial District,North End,1.178792742,Sunday,1,cloudy,1
Financial District,North End,1.178792742,Sunday,2,fog,1
Financial District,North End,1.178792742,Sunday,2,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,2,clear-day,1
Financial District,North End,1.178792742,Sunday,2,rain,1
Financial District,North End,1.178792742,Sunday,2,cloudy,3
Financial District,North End,1.178792742,Sunday,3,fog,1
Financial District,North End,1.178792742,Sunday,3,partly-cloudy-day,3
Financial District,North End,1.178792742,Sunday,3,clear-day,1
Financial District,North End,1.178792742,Sunday,3,rain,1
Financial District,North End,1.178792742,Sunday,3,cloudy,3
Financial District,North End,1.178792742,Sunday,4,fog,1
Financial District,North End,1.178792742,Sunday,4,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,4,clear-day,1
Financial District,North End,1.178792742,Sunday,4,rain,1
Financial District,North End,1.178792742,Sunday,4,cloudy,3
Financial District,North End,1.178792742,Sunday,5,fog,1
Financial District,North End,1.178792742,Sunday,5,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,5,clear-day,1
Financial District,North End,1.178792742,Sunday,5,rain,1
Financial District,North End,1.178792742,Sunday,5,cloudy,3
Financial District,North End,1.178792742,Sunday,6,fog,1
Financial District,North End,1.178792742,Sunday,6,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,6,clear-day,1
Financial District,North End,1.178792742,Sunday,6,rain,1
Financial District,North End,1.178792742,Sunday,6,cloudy,1
Financial District,North End,1.178792742,Sunday,7,fog,1
Financial District,North End,1.178792742,Sunday,7,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,7,clear-day,1
Financial District,North End,1.178792742,Sunday,7,rain,1
Financial District,North End,1.178792742,Sunday,7,cloudy,1
Financial District,North End,1.178792742,Sunday,8,fog,1
Financial District,North End,1.178792742,Sunday,8,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,8,clear-day,1
Financial District,North End,1.178792742,Sunday,8,rain,1
Financial District,North End,1.178792742,Sunday,8,cloudy,1
Financial District,North End,1.178792742,Sunday,9,fog,1
Financial District,North End,1.178792742,Sunday,9,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,9,clear-day,1
Financial District,North End,1.178792742,Sunday,9,rain,1
Financial District,North End,1.178792742,Sunday,9,cloudy,1
Financial District,North End,1.178792742,Sunday,10,fog,1
Financial District,North End,1.178792742,Sunday,10,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,10,clear-day,1
Financial District,North End,1.178792742,Sunday,10,rain,1
Financial District,North End,1.178792742,Sunday,10,cloudy,1
Financial District,North End,1.178792742,Sunday,11,fog,1
Financial District,North End,1.178792742,Sunday,11,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,11,clear-day,1
Financial District,North End,1.178792742,Sunday,11,rain,1
Financial District,North End,1.178792742,Sunday,11,cloudy,1
Financial District,North End,1.178792742,Sunday,12,fog,1
Financial District,North End,1.178792742,Sunday,12,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,12,clear-day,1
Financial District,North End,1.178792742,Sunday,12,rain,1
Financial District,North End,1.178792742,Sunday,12,cloudy,1
Financial District,North End,1.178792742,Sunday,13,fog,1
Financial District,North End,1.178792742,Sunday,13,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,13,clear-day,1
Financial District,North End,1.178792742,Sunday,13,rain,1
Financial District,North End,1.178792742,Sunday,13,cloudy,1
Financial District,North End,1.178792742,Sunday,14,fog,1
Financial District,North End,1.178792742,Sunday,14,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,14,clear-day,1
Financial District,North End,1.178792742,Sunday,14,rain,1
Financial District,North End,1.178792742,Sunday,14,cloudy,1
Financial District,North End,1.178792742,Sunday,15,fog,1
Financial District,North End,1.178792742,Sunday,15,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,15,clear-day,1
Financial District,North End,1.178792742,Sunday,15,rain,1
Financial District,North End,1.178792742,Sunday,15,cloudy,1
Financial District,North End,1.178792742,Sunday,16,fog,1
Financial District,North End,1.178792742,Sunday,16,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,16,clear-day,1
Financial District,North End,1.178792742,Sunday,16,rain,1
Financial District,North End,1.178792742,Sunday,16,cloudy,1
Financial District,North End,1.178792742,Sunday,17,fog,1
Financial District,North End,1.178792742,Sunday,17,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,17,clear-day,1
Financial District,North End,1.178792742,Sunday,17,rain,1
Financial District,North End,1.178792742,Sunday,17,cloudy,1
Financial District,North End,1.178792742,Sunday,18,fog,1
Financial District,North End,1.178792742,Sunday,18,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,18,clear-day,1
Financial District,North End,1.178792742,Sunday,18,rain,1
Financial District,North End,1.178792742,Sunday,18,cloudy,1
Financial District,North End,1.178792742,Sunday,19,fog,1
Financial District,North End,1.178792742,Sunday,19,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,19,clear-day,1
Financial District,North End,1.178792742,Sunday,19,rain,1
Financial District,North End,1.178792742,Sunday,19,cloudy,1
Financial District,North End,1.178792742,Sunday,20,fog,1
Financial District,North End,1.178792742,Sunday,20,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,20,clear-day,1
Financial District,North End,1.178792742,Sunday,20,rain,1
Financial District,North End,1.178792742,Sunday,20,cloudy,1
Financial District,North End,1.178792742,Sunday,21,fog,1
Financial District,North End,1.178792742,Sunday,21,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,21,clear-day,1
Financial District,North End,1.178792742,Sunday,21,rain,1
Financial District,North End,1.178792742,Sunday,21,cloudy,1
Financial District,North End,1.178792742,Sunday,22,fog,1
Financial District,North End,1.178792742,Sunday,22,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,22,clear-day,1
Financial District,North End,1.178792742,Sunday,22,rain,1
Financial District,North End,1.178792742,Sunday,22,cloudy,1
Financial District,North End,1.178792742,Sunday,23,fog,1
Financial District,North End,1.178792742,Sunday,23,partly-cloudy-day,1
Financial District,North End,1.178792742,Sunday,23,clear-day,1
Financial District,North End,1.178792742,Sunday,23,rain,1
Financial District,North End,1.178792742,Sunday,23,cloudy,1
Financial District,Northeastern University,4.020771313,Monday,0,fog,3
Financial District,Northeastern University,4.020771313,Monday,0,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,0,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,0,rain,3
Financial District,Northeastern University,4.020771313,Monday,0,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,1,fog,3
Financial District,Northeastern University,4.020771313,Monday,1,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,1,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,1,rain,3
Financial District,Northeastern University,4.020771313,Monday,1,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,2,fog,3
Financial District,Northeastern University,4.020771313,Monday,2,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,2,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,2,rain,3
Financial District,Northeastern University,4.020771313,Monday,2,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,3,fog,3
Financial District,Northeastern University,4.020771313,Monday,3,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,3,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,3,rain,3
Financial District,Northeastern University,4.020771313,Monday,3,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,4,fog,1
Financial District,Northeastern University,4.020771313,Monday,4,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,4,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,4,rain,3
Financial District,Northeastern University,4.020771313,Monday,4,cloudy,1
Financial District,Northeastern University,4.020771313,Monday,5,fog,3
Financial District,Northeastern University,4.020771313,Monday,5,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,5,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,5,rain,3
Financial District,Northeastern University,4.020771313,Monday,5,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,6,fog,3
Financial District,Northeastern University,4.020771313,Monday,6,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,6,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,6,rain,3
Financial District,Northeastern University,4.020771313,Monday,6,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,7,fog,3
Financial District,Northeastern University,4.020771313,Monday,7,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,7,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,7,rain,3
Financial District,Northeastern University,4.020771313,Monday,7,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,8,fog,3
Financial District,Northeastern University,4.020771313,Monday,8,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,8,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,8,rain,3
Financial District,Northeastern University,4.020771313,Monday,8,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,9,fog,3
Financial District,Northeastern University,4.020771313,Monday,9,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,9,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,9,rain,3
Financial District,Northeastern University,4.020771313,Monday,9,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,10,fog,3
Financial District,Northeastern University,4.020771313,Monday,10,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,10,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,10,rain,3
Financial District,Northeastern University,4.020771313,Monday,10,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,11,fog,3
Financial District,Northeastern University,4.020771313,Monday,11,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,11,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,11,rain,3
Financial District,Northeastern University,4.020771313,Monday,11,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,12,fog,3
Financial District,Northeastern University,4.020771313,Monday,12,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,12,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,12,rain,3
Financial District,Northeastern University,4.020771313,Monday,12,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,13,fog,3
Financial District,Northeastern University,4.020771313,Monday,13,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,13,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,13,rain,3
Financial District,Northeastern University,4.020771313,Monday,13,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,14,fog,3
Financial District,Northeastern University,4.020771313,Monday,14,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,14,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,14,rain,3
Financial District,Northeastern University,4.020771313,Monday,14,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,15,fog,3
Financial District,Northeastern University,4.020771313,Monday,15,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,15,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,15,rain,3
Financial District,Northeastern University,4.020771313,Monday,15,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,16,fog,3
Financial District,Northeastern University,4.020771313,Monday,16,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,16,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,16,rain,3
Financial District,Northeastern University,4.020771313,Monday,16,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,17,fog,3
Financial District,Northeastern University,4.020771313,Monday,17,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,17,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,17,rain,3
Financial District,Northeastern University,4.020771313,Monday,17,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,18,fog,3
Financial District,Northeastern University,4.020771313,Monday,18,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,18,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,18,rain,3
Financial District,Northeastern University,4.020771313,Monday,18,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,19,fog,3
Financial District,Northeastern University,4.020771313,Monday,19,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,19,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,19,rain,3
Financial District,Northeastern University,4.020771313,Monday,19,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,20,fog,3
Financial District,Northeastern University,4.020771313,Monday,20,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,20,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,20,rain,3
Financial District,Northeastern University,4.020771313,Monday,20,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,21,fog,3
Financial District,Northeastern University,4.020771313,Monday,21,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,21,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,21,rain,3
Financial District,Northeastern University,4.020771313,Monday,21,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,22,fog,3
Financial District,Northeastern University,4.020771313,Monday,22,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,22,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,22,rain,3
Financial District,Northeastern University,4.020771313,Monday,22,cloudy,3
Financial District,Northeastern University,4.020771313,Monday,23,fog,3
Financial District,Northeastern University,4.020771313,Monday,23,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Monday,23,clear-day,3
Financial District,Northeastern University,4.020771313,Monday,23,rain,3
Financial District,Northeastern University,4.020771313,Monday,23,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,0,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,0,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,0,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,0,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,0,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,1,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,1,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,1,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,1,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,1,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,2,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,2,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,2,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,2,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,2,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,3,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,3,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,3,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,3,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,3,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,4,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,4,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,4,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,4,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,4,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,5,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,5,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,5,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,5,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,5,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,6,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,6,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,6,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,6,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,6,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,7,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,7,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,7,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,7,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,7,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,8,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,8,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,8,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,8,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,8,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,9,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,9,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,9,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,9,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,9,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,10,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,10,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,10,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,10,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,10,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,11,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,11,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,11,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,11,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,11,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,12,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,12,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,12,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,12,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,12,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,13,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,13,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,13,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,13,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,13,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,14,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,14,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,14,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,14,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,14,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,15,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,15,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,15,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,15,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,15,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,16,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,16,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,16,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,16,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,16,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,17,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,17,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,17,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,17,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,17,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,18,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,18,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,18,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,18,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,18,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,19,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,19,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,19,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,19,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,19,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,20,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,20,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,20,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,20,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,20,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,21,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,21,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,21,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,21,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,21,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,22,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,22,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,22,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,22,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,22,cloudy,3
Financial District,Northeastern University,4.020771313,Tuesday,23,fog,3
Financial District,Northeastern University,4.020771313,Tuesday,23,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Tuesday,23,clear-day,3
Financial District,Northeastern University,4.020771313,Tuesday,23,rain,3
Financial District,Northeastern University,4.020771313,Tuesday,23,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,0,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,0,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,0,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,0,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,0,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,1,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,1,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,1,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,1,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,1,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,2,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,2,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,2,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,2,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,2,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,3,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,3,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,3,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,3,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,3,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,4,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,4,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,4,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,4,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,4,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,5,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,5,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,5,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,5,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,5,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,6,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,6,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,6,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,6,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,6,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,7,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,7,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,7,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,7,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,7,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,8,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,8,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,8,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,8,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,8,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,9,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,9,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,9,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,9,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,9,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,10,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,10,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,10,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,10,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,10,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,11,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,11,partly-cloudy-day,3
Financial District,Northeastern University,4.020771313,Wednesday,11,clear-day,3
Financial District,Northeastern University,4.020771313,Wednesday,11,rain,3
Financial District,Northeastern University,4.020771313,Wednesday,11,cloudy,3
Financial District,Northeastern University,4.020771313,Wednesday,12,fog,3
Financial District,Northeastern University,4.020771313,Wednesday,12,partly-cloudy-day,3
